2000, 43.392999999999994, 0.15283050502208698, 0.35220082737327907, 2.490435933751583, -0.0036400000000000017, 0.003547902225834533, 97.46984136908053, 2.5530895762413657
4000, 43.306000000000004, 0.11009865705681561, 0.2542341870798864, 1.7977071769363702, 0.0009325, 0.002697374975824474, 289.26273199190075, 1.8619044474146682
6000, 43.36066666666667, 0.09973179452412498, 0.23000521484323347, 1.6263824712391914, 0.0005399999999999999, 0.0023027714742425123, 426.4391618967616, 1.7486825686714431
8000, 43.40475000000001, 0.09640005530737675, 0.2220956354025233, 1.570453298650593, 0.002255, 0.0021491135156294612, 95.30436876405594, 1.6642825377812696
10000, 43.4212, 0.06737082272840407, 0.15515651969177285, 1.0971222721935667, 0.0014879999999999993, 0.0015119298115660134, 101.60818626115686, 1.2062613234028443
12000, 43.370333333333335, 0.07801286305937687, 0.17987609746918445, 1.2719160829383271, 5.5000000000000605E-05, 0.0018488200410579953, 3361.4909837417727, 1.309718267534156
14000, 43.39914285714286, 0.052314064547096084, 0.12054169991167453, 0.8523585342329892, 0.001047857142857143, 0.001271767001343389, 121.36835731975083, 0.9572500295885175
16000, 43.473, 0.0516103681641666, 0.1187182116811966, 0.8394645253011412, 0.0023375, 0.0011748880482924354, 50.26259030128065, 0.829790683296565
18000, 43.385555555555555, 0.0549020520906016, 0.12654454089057146, 0.8948050298586144, 0.0011488888888888885, 0.0011937319923412148, 103.90317148037657, 0.8333968127178026
20000, 43.41289999999999, 0.048848388940074684, 0.1125204465494696, 0.7956397077726843, 0.0017570000000000003, 0.0012090679999782596, 68.8143426282447, 0.9055689902516368
22000, 43.43554545454545, 0.05115410988708885, 0.11777015656594148, 0.8327607632917863, 0.001425909090909091, 0.0012792319549251427, 89.71343005531762, 0.8762815732356223
24000, 43.43124999999999, 0.04729521586070472, 0.1088967410809146, 0.7700162406743041, 0.0010341666666666667, 0.0012038832493717628, 116.4109507853437, 0.8682908454698929
26000, 43.30315384615385, 0.046038276289514755, 0.10631621995265789, 0.7517692007864493, -0.001169230769230769, 0.0010378495493058345, 88.76344829589377, 0.7747363520634978
28000, 43.43464285714286, 0.05011110624997225, 0.1153712864977119, 0.8157981903674806, 0.002387142857142857, 0.0010814056172968585, 45.30125266952729, 0.830149691484007
30000, 43.28566666666666, 0.04782832584185311, 0.11049460369911471, 0.7813148356016417, -0.0009856666666666668, 0.0011418144062508562, 115.84184033657652, 0.9054562086602619
32000, 43.34725, 0.03590514182096583, 0.08283141795838452, 0.5857065733367086, -0.0004915625000000002, 0.0008165134892584102, 166.1057320805411, 0.5850210956683113
