0 30.422159999999998 0.019068006327514188 0.06267801604986033 0.443200501801755 -0.49169259999999987 0.0005551020909963962 0.06267801604986033 0.49063616183937137
6666 33.6284 0.02041727959651946 0.06071439496532532 0.4293156039561991 -0.3253591 0.0005914985929908912 0.06071439496532532 0.4691404938573363
13332 36.23792000000001 0.01836471416958646 0.05067816853060676 0.3583487662610674 -0.22766730000000002 0.0004919287365429412 0.05067816853060676 0.407039245840363
19998 36.77422000000001 0.022317290633598184 0.060687325614515224 0.4291241947409978 -0.22032010000000002 0.0005295158260146716 0.060687325614515224 0.4339427147799605
26664 38.824960000000004 0.020895951370384268 0.053820921825506754 0.3805713879252688 -0.17433980000000002 0.0005042208367817597 0.053820921825506754 0.4085238740444758
33330 39.70038000000001 0.02301596411366753 0.05797416577289065 0.4099392575164403 -0.13118859999999996 0.000553917698889336 0.05797416577289065 0.44741420882613875
39996 40.20499999999999 0.026372620310481466 0.0655953744819835 0.46382934110681556 -0.10992039999999997 0.0006304534461442032 0.0655953744819835 0.5064035137758106
46662 40.60732 0.020627293984981632 0.05079698434908197 0.3591889209706278 -0.09050699999999999 0.0005348810663147846 0.05079698434908197 0.40818012064613984
53328 41.064479999999996 0.02349091426618441 0.05720494759993165 0.40450006365332786 -0.07127559999999997 0.0005571380519939305 0.05720494759993165 0.40444338547328784
59994 41.397200000000005 0.019191920068569658 0.04636043033965982 0.3278177467190002 -0.07183149999999996 0.00046897148100924 0.04636043033965982 0.4086631328532145
66660 41.395480000000006 0.022700629138094494 0.05483842472196116 0.38776621990486754 -0.06368900000000001 0.0004929459133306491 0.05483842472196116 0.4104994336940084
73326 41.47196000000001 0.018408448814473823 0.044387699097109996 0.31386843032834466 -0.05989070000000002 0.00048240934455531196 0.044387699097109996 0.3896514674658541
79992 41.52174 0.023476306944558 0.05653979564574606 0.3997967290800867 -0.0530827 0.0005457613706314047 0.05653979564574606 0.40415344094961975
86658 41.56267999999999 0.022499749477063322 0.05413450113674895 0.38278872849946044 -0.0550717 0.0005545109926957338 0.05413450113674895 0.4233757358188492
93324 41.942119999999996 0.021414998368013936 0.05105845476579138 0.3610377960179768 -0.0399354 0.0004847115877151135 0.05105845476579138 0.3605896539636178
