1 -0.3749884666666666 -0.34464420000000007 -0.3282038 -0.36174786666666664
2 -0.3156694666666666 -0.3345783333333333 -0.3096823333333333 -0.3506598666666668
3 -0.3156694666666666 -0.3254907333333332 -0.299527 -0.30911533333333335
4 -0.2774466666666666 -0.27342219999999995 -0.2750688666666667 -0.28763846666666665
5 -0.2774466666666666 -0.24094166666666658 -0.25563940000000007 -0.2700956666666667
6 -0.2774466666666666 -0.2405234 -0.23007499999999997 -0.2698166666666666
7 -0.2774466666666666 -0.20918126666666662 -0.23007499999999997 -0.23529853333333337
8 -0.2692859333333332 -0.2059947333333334 -0.21661519999999995 -0.22735593333333337
9 -0.26899413333333333 -0.18571966666666667 -0.21401480000000003 -0.19933300000000007
10 -0.25237966666666667 -0.18260453333333332 -0.19000793333333338 -0.1991460666666667
11 -0.24555606666666666 -0.1579526 -0.1755008 -0.1991460666666667
12 -0.24555606666666666 -0.1579526 -0.1755008 -0.15805886666666666
13 -0.23841686666666678 -0.1579526 -0.1743684 -0.15805886666666666
14 -0.2369716666666667 -0.1443198 -0.15318246666666668 -0.15475986666666672
15 -0.22764159999999994 -0.13604766666666665 -0.1483522 -0.15102080000000004
16 -0.22764159999999994 -0.12673326666666665 -0.1483522 -0.13755140000000002
17 -0.21921593333333328 -0.11085899999999997 -0.14030039999999996 -0.13755140000000002
18 -0.21799733333333335 -0.11051553333333335 -0.13365086666666667 -0.12844486666666668
19 -0.20789466666666667 -0.10470600000000001 -0.1289798666666667 -0.11528606666666663
20 -0.2073665333333333 -0.09560926666666665 -0.1277527333333333 -0.10927186666666666
21 -0.2073665333333333 -0.09560926666666665 -0.11856413333333334 -0.10882666666666665
22 -0.20668993333333333 -0.09115733333333335 -0.11856413333333334 -0.10228293333333331
23 -0.20619853333333332 -0.09115733333333335 -0.11651620000000003 -0.1008818
24 -0.20619853333333332 -0.08433266666666665 -0.10532340000000003 -0.09744526666666671
25 -0.20619853333333332 -0.083453 -0.10518806666666665 -0.09744526666666671
26 -0.20619853333333332 -0.08236006666666666 -0.09945686666666662 -0.09440040000000001
27 -0.20619853333333332 -0.07988293333333334 -0.09697813333333333 -0.08996326666666667
28 -0.20619853333333332 -0.07473873333333332 -0.09652766666666666 -0.08543146666666669
29 -0.20619853333333332 -0.07473873333333332 -0.09622019999999999 -0.08543146666666669
30 -0.20619853333333332 -0.07473873333333332 -0.09188486666666665 -0.08003753333333334
31 -0.20619853333333332 -0.07473873333333332 -0.08973766666666663 -0.07835833333333335
32 -0.20619853333333332 -0.07473873333333332 -0.08959726666666666 -0.07347686666666667
33 -0.20619853333333332 -0.07451540000000001 -0.08764946666666663 -0.07347686666666667
34 -0.20619853333333332 -0.07410266666666668 -0.08665493333333334 -0.07189019999999999
35 -0.20619853333333332 -0.07116820000000001 -0.08665493333333334 -0.06502573333333334
36 -0.20619853333333332 -0.07116820000000001 -0.08403579999999998 -0.06502573333333334
37 -0.20619853333333332 -0.07116820000000001 -0.08227406666666669 -0.06502573333333334
38 -0.20619853333333332 -0.07071546666666666 -0.08200566666666667 -0.06502573333333334
39 -0.20619853333333332 -0.06968833333333337 -0.0809722 -0.06456780000000002
40 -0.20619853333333332 -0.06968833333333337 -0.0809722 -0.06456780000000002
41 -0.20619853333333332 -0.06968833333333337 -0.07778566666666664 -0.06291166666666666
42 -0.20619853333333332 -0.06903533333333332 -0.07778566666666664 -0.06209873333333332
43 -0.20619853333333332 -0.06867833333333334 -0.07778566666666664 -0.06209873333333332
44 -0.20619853333333332 -0.06867833333333334 -0.07778566666666664 -0.06209873333333332
45 -0.20619853333333332 -0.06867833333333334 -0.07778566666666664 -0.06209873333333332
46 -0.20619853333333332 -0.06867833333333334 -0.07778566666666664 -0.05913999999999998
47 -0.20619853333333332 -0.06760793333333333 -0.07778566666666664 -0.05913999999999998
48 -0.20619853333333332 -0.06760793333333333 -0.07778566666666664 -0.05913999999999998
49 -0.20619853333333332 -0.06760793333333333 -0.07778566666666664 -0.05913999999999998
50 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.05913999999999998
51 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.05913999999999998
52 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.05913999999999998
53 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.05913999999999998
54 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.057630066666666674
55 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.057630066666666674
56 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.0574856
57 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.057032066666666686
